row_idx,question,answer,response,is_correct
205,برنلی مسٹر برٹ کی ریاضی کی کلاس میں ہے۔ مسٹر برٹ ہر سمسٹر میں چھ ٹیسٹ لیتے ہیں۔ وہ طلباء کو ہر سمسٹر میں  اوسط نکالتےوقت سب سے کم اسکور ہٹانے کی اجازت دیتے ہیں۔ اگر برنلی کے پہلے پانچ ٹیسٹوں میں اسکور 89، 71، 92، 100 اور 86 ہیں، تو 93 کی اوسط حاصل کرنے کے لیے اسے چھٹے ٹیسٹ میں کتنا اسکور کرنا ہوگا؟,98,"ہمیں یہ پتہ ہے کہ برنلی کے پہلے پانچ ٹیسٹوں میں اسکور یہ ہیں:  
**89, 71, 92, 100, 86**

اور وہ **93 کی اوسط حاصل کرنے کے لیے** چھٹے ٹیسٹ میں کتنی نمبر لے کر چاہتی ہے۔  
میسٹر برٹ ایک **سبسٹریکشن میٹھی** (drop the lowest score) کی اجازت دیتے ہیں، یعنی وہ **سب سے کم اسکور ہٹا دیتے ہیں**۔

---

### اسٹیپ 1: پہلے پانچ ٹیسٹ کے اوسط کا حساب لگائیں

$$
\text{Average of first 5 tests} = \frac{89 + 71 + 92 + 100 + 86}{5}
$$

$$
= \frac{438}{5} = 87.6
$$

---

### اسٹیپ 2: چھٹے ٹیسٹ کا اسکور ڈال کر اوسط 93 بنائیں

$$
\text{Total of 6 tests} = 93 \times 6 = 558
$$

$$
\text{Sum of first 5 tests} = 438
$$

$$
\text{So, 6th test score} = 558 - 438 = 120
$$

---

### اسٹیپ 3: سبسٹریکشن میٹھی کی اجازت

میسٹر برٹ ہر سمسٹر میں **سب سے کم اسکور ہٹا دیتے ہیں**۔  
پہلے پانچ ٹیسٹوں میں **71** سب سے کم اسکور ہے۔

اگر چھٹا ٹیسٹ 120 ہے، تو ہم اسے ہٹا کر اوسط کا حساب لگائیں:

$$
\text{Total of 5 tests (excluding the lowest)} = 438 - 71 = 367
$$

$$
\text{Now, add the 6th test score (120)} = 367 + 120 = 487
$$

$$
\text{Average} = \frac{487}{5} = 97.4
$$

---

### اسٹیپ 4: چھٹے ٹیسٹ کے اسکور کا اسکور ڈال کر اوسط 93 بنائیں

ہمیں **93 کی اوسط** حاصل کرنی ہے، اس لیے ہمیں اسکور کے ایسے انتخاب کرنا ہوگا کہ جب ہم **سب سے کم اسکور ہٹا دیں**، تو اوسط 93 ہو جائے۔

$$
\text{Total of 6 tests} = 93 \times 6 = 558
$$

$$
\text{Total of 5 tests (excluding lowest)} = 558 - \text{6th test score}
$$

$$
\text{But we also know the total of the first 5 tests is 438}
$$

$$
\text{So, if we drop the lowest (71), the sum of the other 4 tests is } 438 - 71 = 367
$$

$$
\text{Now, we want the average of 5 tests (including the 6th test) to be 93}
$$

$$
\text{So, total of 5 tests (including 6th test)} = 93 \times 5 = 465
$$

$$
\text{So, 6th test score} = 465 - 367 = 98
$$

---

### ✅ **جواب: 98**

برنلی کو **98** کا اسکور حاصل کرنا ہوگا تاکہ اوسط **93** ہو جائے۔",True
206,مائیکل کو سائیکل چلانا بہت پسند ہے۔ وہ ہر ہفتے کم از کم 5 بار سائیکل چلاتا ہے اور ہر بار 25 کلومیٹر کا فاصلہ طے کرتا ہے۔ اس نے یہ چار ہفتوں تک جاری رکھا، اور پھر اس نے فیصلہ کیا کہ وہ صرف ہفتے میں 2 بار سائیکل چلائےگا ، لیکن ہر بار 60 کلومیٹر کا سفر کرے گا، اور اس نے یہ 3 ہفتوں تک کیا۔ مجموعی طور پر مائیکل نے کتنے کلومیٹر کا سفر کیا؟,860,"میکل کی کل سائیکل کی دوری کا حساب یوں لگائیں:

### 1. پہلے چار ہفتوں میں:
- ہر ہفتے 5 بار سائیکل چلاتا ہے۔
- ہر بار 25 کلومیٹر کا فاصلہ طے کرتا ہے۔

$$
\text{ہر ہفتے کی کل دوری} = 5 \times 25 = 125 \text{ کلومیٹر}
$$

$$
\text{4 ہفتوں میں کل دوری} = 4 \times 125 = 500 \text{ کلومیٹر}
$$

---

### 2. پھر 3 ہفتوں میں:
- ہر ہفتے 2 بار سائیکل چلاتا ہے۔
- ہر بار 60 کلومیٹر کا فاصلہ طے کرتا ہے۔

$$
\text{ہر ہفتے کی کل دوری} = 2 \times 60 = 120 \text{ کلومیٹر}
$$

$$
\text{3 ہفتوں میں کل دوری} = 3 \times 120 = 360 \text{ کلومیٹر}
$$

---

### 3. مجموعی کل دوری:
$$
\text{کل دوری} = 500 + 360 = \boxed{860} \text{ کلومیٹر}
$$

### ✅ جواب: **860 کلومیٹر**",False
207,جو کے ہالووین کینڈی والے بیگ میں 25 چاکلیٹ بارز اور 80 کینڈی والے سیب ہیں۔ ہر چاکلیٹ بار کا وزن ہر کینڈی والے سیب سے دوگنا ہے۔ اگر ہر چاکلیٹ بار کا وزن 40 گرام ہے، تو جو کے کینڈی کے بیگ کا کل وزن گرام میں کتنا ہوگا؟,2600,"ہمیں یہ معلوم ہے کہ:

- چاکلیٹ بارز کی تعداد = 25  
- کینڈی والے سیب کی تعداد = 80  
- ہر چاکلیٹ بار کا وزن = 40 گرام  
- ہر کینڈی والے سیب کا وزن = چاکلیٹ بار کے وزن کا **نصف** = 40 ÷ 2 = **20 گرام**

### چاکلیٹ بارز کا کل وزن:
$$
25 \times 40 = 1000 \text{ گرام}
$$

### کینڈی والے سیب کا کل وزن:
$$
80 \times 20 = 1600 \text{ گرام}
$$

### بیگ کا کل وزن:
$$
1000 + 1600 = \boxed{2600} \text{ گرام}
$$

**جواب: 2600 گرام**",True
208,روز پیر کو ایک دکان پر گئی اور 4 کیک خریدے۔ منگل کو وہ ایک دوسری دکان پر گئی اور اس سے تین گنا زیادہ کیک خریدے۔ بدھ کو وہ ایک اور دکان پر گئی اور منگل کی تعداد سے پانچ گنا زیادہ کیک خریدے۔ تینوں دنوں میں ملا کر اس نے کل کتنے کیک خریدے؟,76,"ہمیں تین دنوں میں خریدے گئے کیک کی کل تعداد پتہ لانا ہے۔ چلیے ہر دن کی کیک کی تعداد پر غور کریں۔

### روز پیر:
- 4 کیک خریدے۔  
**روز پیر = 4 کیک**

### منگل:
- منگل کو وہ **روز پیر کی تعداد سے تین گنا زیادہ** کیک خریدے۔  
- 4 × 3 = **12 کیک**  
**منگل = 12 کیک**

### بدھ:
- بدھ کو وہ **منگل کی تعداد سے پانچ گنا زیادہ** کیک خریدے۔  
- 12 × 5 = **60 کیک**  
**بدھ = 60 کیک**

### کل کیک کی تعداد:
- 4 + 12 + 60 = **76 کیک**

### ✅ جواب:
**76 کیک**",True
209,بیس درجن کپوں کی قیمت، 6000 ڈالر فی عدد کے حساب سے فروخت ہونے والی آدھا درجن پلیٹوں کی کل قیمت سے 1200 ڈالر کم ہے۔ ہر کپ کی قیمت کا حساب لگائیں۔,145,"ہمیں یہ دیا گیا ہے کہ:

- **بیس درجن (12 × 10 = 120 کپ) کی قیمت** = 6000 ڈالر فی عدد کے حساب سے فروخت ہونے والی **آدھا درجن (6 پلیٹ)** کی کل قیمت سے **1200 ڈالر کم** ہے۔

### مسئلہ کو سمجھنے کا طریقہ:

1. **بیس درجن کپ کی کل قیمت** = 120 × قیمت_ہر_کپ  
2. **آدھا درجن پلیٹ کی کل قیمت** = 6 × 6000 = 36000 ڈالر  
3. اس کے مطابق، بیس درجن کپ کی قیمت = 36000 - 1200 = 34800 ڈالر

### اب ہر کپ کی قیمت حساب لگائیں:

$$
120 \times \text{قیمت_ہر_کپ} = 34800
$$

$$
\text{قیمت_ہر_کپ} = \frac{34800}{120} = 290
$$

### ✅ نتیجہ:
**ہر کپ کی قیمت 290 ڈالر ہے**۔",False
210,سارہ اپنے لیے ایک نئی جیکٹ اور جوتوں کے دو جوڑے خریدنا چاہتی ہے۔ جیکٹ کی قیمت 30 ڈالر ہے اور جوتوں کے ہر جوڑے کی قیمت 20 ڈالر ہے۔ سارہ نے پڑوسیوں کے بچوں کی 4 بار دیکھ بھال کی، جس سے اسے ہر بار 5 ڈالر ملے۔ اس کے والدین اسے لان کی گھاس کاٹنے پر ہر بار 4 ڈالر دیتے ہیں۔ اگر بچوں کی دیکھ بھال شروع کرنے سے پہلے سارہ کے پاس 10 ڈالر جمع تھے، تو اسے جیکٹ اور جوتے خریدنے کے لیے کتنی بار لان کی گھاس کاٹنی پڑے گی؟,10,"ہمیں پتہ ہے کہ سارہ کو جیکٹ اور جوتے خریدنے کے لیے کتنی رقم چاہیے اور اسے کتنی رقم حاصل ہوتی ہے۔ ہم یہ پتہ لگائیں گے کہ اسے کتنی بار لان کی گھاس کاٹنی پڑے گی۔

---

### 1. **کل خرچ ہونے والی رقم:**
- جیکٹ = 30 ڈالر  
- جوتوں = 2 جوڑے × 20 ڈالر = 40 ڈالر  
- **کل خرچ = 30 + 40 = 70 ڈالر**

---

### 2. **سارہ کے پاس پہلے سے کتنی رقم تھی:**
- 10 ڈالر

---

### 3. **سارہ کو کتنی رقم اور کہاں سے حاصل ہوتی ہے:**
- **بچوں کی دیکھ بھال سے:** 4 بار × 5 ڈالر = **20 ڈالر**  
- **لان کی گھاس کاٹنے سے:** ہر بار 4 ڈالر  
- **ہمارا ایک سوال ہے:** ""کتنی بار لان کی گھاس کاٹنی پڑے گی""  
  - اسے معلوم کرنے کے لیے ہم اسے چاہیے ہے کہ **کتنی رقم سارہ کو مزید حاصل کرنی ہوگی**۔

---

### 4. **سارہ کو مزید کتنی رقم پڑے گی:**
- کل خرچ = 70 ڈالر  
- پہلے سے 10 ڈالر  
- بچوں کی دیکھ بھال سے 20 ڈالر  
- **کل حاصل = 10 + 20 = 30 ڈالر**  
- **موجودہ رقم = 30 ڈالر**  
- **موجودہ رقم سے کم = 70 - 30 = 40 ڈالر**  
  - سارہ کو **40 ڈالر مزید حاصل کرنے ہوں گے**۔

---

### 5. **لان کی گھاس کاٹنے سے کتنی بار 4 ڈالر حاصل ہوتے ہیں:**

$$
\text{کتنی بار لان کی گھاس کاٹنی پڑے گی} = \frac{40}{4} = 10
$$

---

### ✅ **جواب: 10 بار**  
سارہ کو **10 بار لان کی گھاس کاٹنی پڑے گی**۔",True
211,جیری کے پاس مرغیوں کا ایک جھنڈ ہے۔ سرخ مرغیاں روزانہ 3 انڈے دیتی ہیں، اور سفید مرغیاں روزانہ 5 انڈے دیتی ہیں۔ جیری ہر روز 42 انڈے جمع کرتا ہے۔ اگر اس کے پاس سرخ مرغیوں سے دو زیادہ سفید مرغیاں ہیں، تو اس کے پاس کتنی سرخ مرغیاں ہیں؟,4,"ہمیں یہ معلوم ہے کہ:

- سرخ مرغیاں روزانہ **3 انڈے** دیتی ہیں۔
- سفید مرغیاں روزانہ **5 انڈے** دیتی ہیں۔
- جیری ہر روز **42 انڈے** جمع کرتا ہے۔
- سفید مرغیاں سرخ مرغیوں سے **دو زیادہ** ہیں۔

### مسئلہ کو حل کرنے کے لیے:

میں ایک متغیر لیتا ہوں:
- میں سرخ مرغیوں کی تعداد کو $ x $ لیتا ہوں۔
- تو سفید مرغیوں کی تعداد $ x + 2 $ ہوگی۔

روزانہ انڈوں کی کل تعداد:
$$
3x + 5(x + 2) = 42
$$

### ہل:
$$
3x + 5x + 10 = 42 \\
8x + 10 = 42 \\
8x = 32 \\
x = 4
$$

### جواب:
جیری کے پاس **4 سرخ مرغیاں** ہیں ✅",True
212,گیری کو مقامی پارک کے کنارے چہل قدمی کرنا پسند ہے، جو 1.5 میل چوڑا اور 6 میل لمبا ایک مستطیل ہے۔ اگر وہ 3 میل فی گھنٹہ کی رفتار سے چلے، تو اسے چلنے میں کتنے گھنٹے لگیں گے؟,5,"ہمیں یہ پتہ ہے کہ پارک ایک مستطیل ہے، جو **1.5 میل چوڑا** اور **6 میل لمبا** ہے۔

### اسٹیپ 1: چلنے کی مجموعی فاصلہ پتہ لگائیں

اگر کو مقامی پارک کے کنارے چہل قدمی کرنا پسند کرتا ہے، تو وہ **مکمل چار طرف** پارک کے کنارے پر چلے گا۔  
یعنی وہ **مکمل چاروں طرف** پارک کے کنارے پر چلے گا۔

مکمل چاروں طرف کی فاصلہ = 2 × (طول + چوڑائی)

$$
= 2 × (6 + 1.5) = 2 × 7.5 = 15 \, \text{میل}
$$

### اسٹیپ 2: رفتار دی گئی ہے

رفتار = **3 میل فی گھنٹہ**

### اسٹیپ 3: وقت کی حساب کیے جائیں

$$
\text{وقت} = \frac{\text{ فاصلہ }}{\text{ رفتار }} = \frac{15}{3} = 5 \, \text{گھنٹے}
$$

---

### ✅ نتیجہ:
**کو مقامی کو چلنے میں 5 گھنٹے لگیں گے**۔",True
213,ڈالر اسٹور پر، سلوین نے 100 گاہکوں کو اسٹور میں داخل ہوتے ہوئے گنا۔ اگلے دن، اس نے پہلے دن کے مقابلے میں 50 زیادہ گاہک گنے۔ اگر تیسرے دن تک گاہکوں کی کل تعداد 500 تھی، تو اس نے تیسرے دن کتنے گاہک گنے؟,250,"ہمیں دی گئی معلومات کے مطابق:

- **پہلے دن**، سلوین نے **100 گاہکوں** کو گن لیا۔  
- **دومین**، وہ **50 زیادہ** گاہکوں کو گن لیا، یعنی **100 + 50 = 150** گاہکوں کو گن لیا۔  
- **تیسرے دن** تک کل گاہکوں کی تعداد **500** ہو گئی۔

ہمیں تیسرے دن کتنے گاہکوں کو گنے گئے وہ پتہ کرنا ہے۔

### قدم 1: پہلے دو دنوں کی کل گاہکوں کی تعداد
$$
100 + 150 = 250
$$

### قدم 2: تیسرے دن کے گاہکوں کی تعداد
$$
500 - 250 = 250
$$

### ✅ جواب:
**تیسرے دن سلوین نے 250 گاہکوں کو گن لیا۔**",True
214,جیری کے پاس دو تالاب ہیں، اور دونوں سے 4 گیلن فی منٹ کی رفتار سے پانی رس رہا ہے۔ چار منٹ پہلے، بڑے تالاب میں چھوٹے تالاب سے دوگنا پانی تھا۔ اب بڑے تالاب میں چھوٹے تالاب سے چار گنا زیادہ پانی ہے۔ اس وقت چھوٹے تالاب میں کتنا پانی ہے؟,8,"ہمیں یہ پتہ ہے کہ:

- دونوں تالابوں سے **4 گیلن فی منٹ** کی رفتار سے پانی رس رہا ہے۔
- **چار منٹ پہلے**، بڑے تالاب میں چھوٹے تالاب سے **دو گنا** پانی تھا۔
- **اب**، بڑے تالاب میں چھوٹے تالاب سے **چار گنا** زیادہ پانی ہے۔

ہمیں یہ پتہ لگانا ہے کہ **اب چھوٹے تالاب میں کتنا پانی ہے**۔

---

### مسلسل چار منٹ کے دوران پانی کی مقدار:

- ہر منٹ میں **4 گیلن** پانی رس رہا ہے۔
- چار منٹ میں کل **4 × 4 = 16 گیلن** پانی رس رہا ہے۔

### ملکہ ابھی تک کے پانی کی مقدار:

Let’s suppose:

- **چھوٹے تالاب میں اب چھوٹے تالاب میں x گیلن پانی ہے**۔
- تو **بڑے تالاب میں اب** = 4x گیلن (کیونکہ اب بڑے تالاب میں چھوٹے سے چار گنا زیادہ پانی ہے)

### چار منٹ پہلے کی حالت:

- چھوٹے تالاب میں پانی = x - 4 × 4 = x - 16
- بڑے تالاب میں پانی = 4x - 16

### دی گئی شرط:
**چار منٹ پہلے**، بڑے تالاب میں چھوٹے سے دو گنا پانی تھا:

$$
4x - 16 = 2(x - 16)
$$

### ہل:

$$
4x - 16 = 2x - 32
$$

$$
4x - 2x = -32 + 16
$$

$$
2x = -16
$$

$$
x = -8
$$

---

### ابھی تک چھوٹے تالاب میں پانی = x = -8 گیلن

**لیکن یہ ایک غیر معقول اعداد ہے، کیونکہ پانی کی مقدار منفی نہیں ہوسکتی۔**

---

### ایک ممکنہ اشکال ہے:

ہم نے یہ فرض کیا کہ چار منٹ پہلے تک پانی کم ہوتا رہا ہے، لیکن اگر پانی کم ہوتا جارہا ہے تو چھوٹے تالاب میں پانی کم ہوتا جارہا ہے، اس لیے چار منٹ پہلے اس میں کم پانی ہوتا ہے۔

لیکن اگر چار منٹ پہلے چھوٹے تالاب میں **x - 16** گیلن پانی ہوتا ہے، اور اس کی مقدار منفی ہو جاتی ہے، تو یہ یہ ہے کہ چار منٹ پہلے تک تالاب خالی ہو چکا ہے۔

لیکن ہمیں یہ بھی معلوم ہے کہ **چار منٹ پہلے**، بڑے تالاب میں چھوٹے سے دو گنا پانی تھا۔

اگر چار منٹ پہلے چھوٹے تالاب میں **0 گیلن** پانی تھا، تو بڑے میں **0** گیلن نہیں ہوسکتا۔

---

### یہ ایک غلط اعداد ہے، لیکن ہم یہ فرض کر سکتے ہیں کہ چار منٹ پہلے چھوٹے تالاب میں **16 گیلن** پانی تھا، تو اب اس میں **0 گیلن** ہے، اور بڑے میں اب **64 گیلن** ہے۔

### اگر چار منٹ پہلے چھوٹے میں **16 گیلن** تھا، تو اب اس میں **0 گیلن** ہے۔

### اب بڑے میں **64 گیلن** ہے (چار گنا زیادہ ہے)

### تو چھوٹے میں **0 گیلن** ہے

---

### ✅ **جواب: 0 گیلن**",False
215,لوری 320 ڈالر کے جوتوں کا ایک جوڑا اور اس سے ملتا جلتا 32 ڈالر کا ایک بیلٹ خریدنا چاہتی ہے۔ اسے اپنی پارٹ ٹائم نوکری سے 8 ڈالر فی گھنٹہ ملتے ہیں۔ یہ خریداری کرنے کے لیے اسے کتنے گھنٹے کام کرنا پڑے گا؟,44,"لوری کو خریداری کرنے کے لیے کل **320 ڈالر + 32 ڈالر = 352 ڈالر** کی ضرورت ہے۔

وہ **8 ڈالر فی گھنٹہ** کماتی ہے۔

تو، اسے کتنے گھنٹے کام کرنا پڑے گا؟

$$
\text{گھنٹے} = \frac{\text{کل رقم}}{\text{کمائی گئی رقم فی گھنٹہ}} = \frac{352}{8} = 44
$$

**جواب: 44 گھنٹے**",True
216,جینیٹ نے 2000 ڈالر قرض لیا اور وعدہ کیا کہ وہ اسے 10 فیصد اضافی رقم کے ساتھ واپس کرے گی۔ اگر وہ 12 مہینوں تک ہر ماہ 165 ڈالر ادا کرے گی تو اس وقت جینیٹ کا باقی بیلنس کتنا ہوگا؟,220,"ہمیں جینیٹ کے قرض کی اصل رقم اور اضافی رقم (10%) کے حساب سے ادا کرنے والی مجموعی رقم اور اس کے بعد باقی بچی رقم پتہ چلے گی۔

### دی گئی معلومات:
- **قسط کی رقم (ماہانہ):** 165 ڈالر  
- **قسط دینے کے مہینے:** 12 مہینے  
- **قسط کی مجموعی رقم:**  
  $$
  165 \times 12 = 1980 \, \text{ڈالر}
  $$

- **قرض کی اصل رقم:** 2000 ڈالر  
- **10% اضافی رقم ( Interest):**  
  $$
  2000 \times 10\% = 200 \, \text{ڈالر}
  $$

- **کل ادا کرنی والی رقم (Principal + Interest):**  
  $$
  2000 + 200 = 2200 \, \text{ڈالر}
  $$

### اب ہمیں یہ پتہ چلنا ہے کہ جینیٹ نے کتنی رقم ادا کر دی ہے اور باقی کتنی ہے۔

- **ادا کی گئی رقم:** 1980 ڈالر  
- **باقی بچی رقم:**  
  $$
  2200 - 1980 = 220 \, \text{ڈالر}
  $$

---

### ✅ **جواب:**
$$
\boxed{220} \, \text{ڈالر}
$$

جینیٹ کا باقی بیلنس 220 ڈالر ہوگا۔",True
217,گلدان میں 4 گلاب ہیں۔ گلابوں کی تعداد سے 7 زیادہ ڈیلیے(Dahlias) ہیں۔ گلدان میں کل کتنے پھول ہیں؟,15,"ہمیں گلدان میں کل پھولوں کی تعداد پتہ لانا ہے۔

1. گلدان میں **4 گلاب** ہیں۔  
2. گلابوں کی تعداد سے **7 زیادہ ڈیلیے** ہیں۔  
   - یعنی ڈیلیے کی تعداد = 4 + 7 = **11**

3. کل پھولوں کی تعداد = گلاب + ڈیلیے  
   = 4 + 11 = **15**

✅ **جواب: 15**",True
218,ایڈرین کی عمر ہیریئٹ کی عمر سے تین گنا ہے، اور ہیریئٹ کی عمر زیک کی عمر کا نصف ہے۔ اگر ہیریئٹ کی موجودہ عمر 21 سال ہے، تو تین سال بعد ان تینوں کی اوسط عمر معلوم کریں۔,45,"ہمیں دی گئی معلومات کے مطابق:

- ہیریئٹ کی موجودہ عمر = 21 سال
- زیک کی عمر = ہیریئٹ کی عمر کا نصف = $ \frac{21}{2} = 10.5 $ سال
- اڈرین کی عمر = ہیریئٹ کی عمر کا تین گنا = $ 3 \times 21 = 63 $ سال

اب ہم تین سال بعد ان تینوں کی اوسط عمر نکالیں گے۔

### تین سال بعد کی عمریں:
- ہیریئٹ = $ 21 + 3 = 24 $ سال
- زیک = $ 10.5 + 3 = 13.5 $ سال
- اڈرین = $ 63 + 3 = 66 $ سال

### اوسط عمر:
$$
\text{اوسط} = \frac{24 + 13.5 + 66}{3} = \frac{103.5}{3} = 34.5
$$

### ✅ جواب:
**34.5 سال**",False
219,چار طلباء نے ایک بورڈ گیم میں مجموعی طور پر 251 پوائنٹس حاصل کیے۔ نعومی نے 68 پوائنٹس حاصل کیے۔ یوری نے نعومی کے پوائنٹس کے نصف سے 10 زیادہ پوائنٹس حاصل کیے اور بریانا نے نعومی سے 17 پوائنٹس زیادہ حاصل کیے۔ جوجو نے کتنے پوائنٹس حاصل کیے؟,54,"ہمیں چار طلباء کے اکٹھے پوائنٹس کی کل رقم دی گئی ہے: **251**۔  
ہمیں ہر طالب کے پوائنٹس کا پتہ لگانا ہے۔

### 1. نعومی کے پوائنٹس:
نعومی نے **68** پوائنٹس حاصل کیے۔

### 2. یوری کے پوائنٹس:
یوری نے نعومی کے پوائنٹس کے نصف سے **10 زیادہ** پوائنٹس حاصل کیے۔  
نعومی کے پوائنٹس کا نصف = $ \frac{68}{2} = 34 $  
یوری کے پوائنٹس = $ 34 + 10 = 44 $

### 3. بریانا کے پوائنٹس:
بریانا نے نعومی سے **17 زیادہ** پوائنٹس حاصل کیے۔  
بریانا کے پوائنٹس = $ 68 + 17 = 85 $

### 4. جوجو کے پوائنٹس:
ہم جانتے ہیں کہ چاروں کے پوائنٹس کا مجموعہ **251** ہے۔  
تو جوجو کے پوائنٹس =  
$$
251 - (68 + 44 + 85) = 251 - 197 = 54
$$

---

### ✅ جوجو نے **54** پوائنٹس حاصل کیے۔",True
220,کارمین کو ایک کراس ورڈ پزل حل کرنے میں 10 منٹ اور ایک سوڈوکو پزل حل کرنے میں 5 منٹ لگتے ہیں۔ ہفتے کے آخر میں اس نے 3 کراس ورڈ پزل اور 8 سوڈوکو پزل حل کیے۔ اس نے ان کھیلوں میں کتنا وقت صرف کیا؟,70,"ہمیں پتہ ہے کہ:

- 1 کراس ورڈ پزل کو حل کرنے میں **10 منٹ** لگتے ہیں
- 1 سوڈوکو پزل کو حل کرنے میں **5 منٹ** لگتے ہیں

ہفتے کے آخر میں:

- **3 کراس ورڈ پزل** حل کیے گئے
- **8 سوڈوکو پزل** حل کیے گئے

### وقت کی حساب کتاب:

- کراس ورڈ کے لیے وقت = $3 \times 10 = 30$ منٹ
- سوڈوکو کے لیے وقت = $8 \times 5 = 40$ منٹ

### کل وقت = $30 + 40 = 70$ منٹ

✅ **جواب: 70 منٹ**",True
221,ایک پانی کا ٹینک 120 لیٹر پانی سے بھرا ہوا ہے۔ سیلین نے اپنے چھوٹے باغ کو پانی دینے کے لیے ٹینک سے 90 لیٹر پانی استعمال کیا۔ اس کے بعد وہ بارش کا پانی جمع کرنے میں کامیاب ہوگئی جو باقی بچے ہوئے پانی سے دوگنا ہے۔ اب ٹینک میں کتنے لیٹر پانی موجود ہے؟,90,"ہمیں پانی کے ٹینک کی مجموعی مقدار اور مختلف سیٹوں کے بعد پانی کی مقدار پر غور کرنا ہوگا۔

### معلومات دی گئی ہے:
- ٹینک میں پہلے **120 لیٹر** پانی تھا۔
- سیلین نے **90 لیٹر** پانی استعمال کیا۔
- اس کے بعد، **بارش کا پانی** جمع کرنے میں کامیاب ہوگئی، جو **باقی بچے ہوئے پانی سے دوگنا** ہے۔

---

### اب ہم ایک قدم ایک قدم پر حل کریں گے:

#### 1. **ٹینک میں باقی پانی**:
$$
120 - 90 = 30 \text{ لیٹر}
$$

#### 2. **بارش کا پانی** (جس کی مقدار باقی پانی سے دوگنا ہے):
$$
2 \times 30 = 60 \text{ لیٹر}
$$

#### 3. **اب ٹینک میں کل پانی**:
$$
30 + 60 = 90 \text{ لیٹر}
$$

---

### ✅ **جواب: 90 لیٹر**",True
222,اینڈی نے جیرینیم کے 90 پودے لگائے اور پٹونیا کے پودے، جیرینیم سے 40 کم لگائے۔ اس نے کُل کتنے پھول لگائے؟,140,"اینڈی نے جیرینیم کے 90 پودے لگائے۔  
پٹونیا کے پودے جیرینیم سے 40 کم لگائے گئے، یعنی:  
90 - 40 = **50** پودے

اب کل پودوں کی تعداد یہ ہے:  
90 (جیرینیم) + 50 (پٹونیا) = **140** پودے

**جواب: 140 پودے**",True
223,ایک کمپنی ایک سال تشہیر پر 15000 ڈالر خرچ کرتی ہے، اور پھر اگلے سال اسی رقم کا ایک تہائی حصہ خرچ کرتی ہے۔ کمپنی نے ان دو سالوں میں تشہیر پر کل کتنی رقم خرچ کی؟,20000,"کمپنی نے پہلا سال 15000 ڈالر تشہیر پر خرچ کیا۔  
دوسرے سال اسی رقم کا ایک تہائی حصہ خرچ کیا، جو ہے:

$$
\frac{1}{3} \times 15000 = 5000 \, \text{ڈالر}
$$

تو، دو سالوں میں کل خرچ کردہ رقم ہے:

$$
15000 + 5000 = 20000 \, \text{ڈالر}
$$

**جواب: 20000 ڈالر**",True
224,کارلوس اور بینجی ساحل پر ہیں۔ کارلوس 30 ڈالر فی گھنٹہ کے حساب سے ایک کینو اور بینجی 18 ڈالر فی گھنٹہ کے حساب سے ایک بنانا بوٹ رافٹ کرائے پر لیتا ہے۔ اگر کارلوس کشتی 3 گھنٹے اور بینجی رافٹ 5 گھنٹے استعمال کرتے ہیں، تو وہ دونوں ملا کر کرائے کی کل کتنی رقم ادا کریں گے؟,180,"ہمیں یہ پتہ ہے کہ:

- **کارلوس** کینو کرائے 30 ڈالر فی گھنٹہ کے حساب سے 3 گھنٹے استعمال کرتا ہے۔
- **بینجی** رافٹ کرائے 18 ڈالر فی گھنٹہ کے حساب سے 5 گھنٹے استعمال کرتا ہے۔

### کارلوس کی رقم:
$$
30 \, \text{ڈالر/گھنٹہ} \times 3 \, \text{گھنٹے} = 90 \, \text{ڈالر}
$$

### بینجی کی رقم:
$$
18 \, \text{ڈالر/گھنٹہ} \times 5 \, \text{گھنٹے} = 90 \, \text{ڈالر}
$$

### کل رقم:
$$
90 + 90 = 180 \, \text{ڈالر}
$$

### ✅ جواب:
$$
\boxed{180}
$$

دو ہریوں کے مجموعی کرائے کی رقم **180 ڈالر** ہے۔",True
225,اینڈریو نیو جرسی سے روچیسٹر تک سڑک کے سفر کا ارادہ رکھتا ہے۔ بس کے ذریعے سفر کرنے میں 6 دن لگتے ہیں اور کار کے ذریعے سفر کرنے میں آدھا وقت لگتا ہے۔ اگر وہ روچیسٹر جانے کے لیے بس کا استعمال کرے اور واپس آنے کے لیے کار کا استعمال کرے تو اس کے سفر میں کل کتنے دن لگیں گے؟,9,"ہمیں پتہ ہے کہ:

- **اینڈریو نیو جرسی سے روچیسٹر تک بس کے ذریعے سفر کرنے میں 6 دن لگتے ہیں**۔  
- **کار کے ذریعے سفر کرنے میں بس کے سفر کے وقت کا آدھا وقت لگتا ہے**۔  
  - اس لیے کار کے ذریعے سفر کرنے میں وقت = $ \frac{6}{2} = 3 $ دن لگتے ہیں۔

### اب سوال یہ ہے:
اگر اینڈریو **روچیسٹر جانے کے لیے بس کا استعمال کرے** اور **واپس آنے کے لیے کار کا استعمال کرے** تو کل کتنے دن لگیں گے؟

### حساب:
- جانے کے لیے بس = 6 دن  
- واپس آنے کے لیے کار = 3 دن  
- **کل وقت** = $ 6 + 3 = 9 $ دن

### جواب:
$$
\boxed{9}
$$

اینڈریو کے سفر میں کل **9 دن** لگیں گے۔",True
