question,answer,response,is_correct
مارک ایک کاپی ایڈیٹر ہے۔ وہ ہر ہفتے دو مختلف پبلشرز کے لیے برابر تعداد میں جملوں کی اصلاح کرتا ہے، اور دونوں اسے فی جملہ مختلف شرح سے ادائیگی کرتے ہیں۔ پبلشر B، پبلشر A سے دوگنی ادائیگی کرتا ہے۔ مارک ہر ہفتے کل 1000 جملوں کی اصلاح کرتا ہے، اور پبلشر A اسے فی جملہ 5 سینٹ ادا کرتا ہے۔ مارک ایک ہفتے میں کل کتنے سینٹ کماتا ہے؟,7500,"

مارک ایک ہفتے میں کل 7500 سینٹ کماتا ہے۔

**حل:**

1. مارک ہر ہفتے کل 1000 جملوں کی اصلاح کرتا ہے، اور دونوں پبلشرز کے لیے برابر تعداد میں جملوں کی اصلاح کرتا ہے۔  
   - ہر پبلشر کے لیے اصلاح کردہ جملوں کی تعداد:  
     $$
     \frac{1000}{2} = 500 \text{ جملے}
     $$

2. پبلشر A کی ادائیگی:  
   - فی جملہ 5 سینٹ:  
     $$
     500 \text{ جملے} \times 5 \text{ سینٹ} = 2500 \text{ سینٹ}
     $$

3. پبلشر B کی ادائیگی:  
   - پبلشر A کی شرح دوگنی ہے، یعنی فی جملہ 10 سینٹ:  
     $$
     500 \text{ جملے} \times 10 \text{ سینٹ} = 5000 \text{ سینٹ}
     $$

4. مارک کا کل معاوضہ:  
   $$
   2500 \text{ سینٹ} + 5000 \text{ سینٹ} = 7500 \text{ سینٹ}
   $$

**جواب:** مارک ایک ہفتے میں 7500 سینٹ کماتا ہے۔",True
بالڈور ایک کنویں سے پانی لیتا ہے۔ وہ ہر صبح 5 بالٹیاں اور ہر دوپہر 6 بالٹیاں بھرتا ہے۔ اگر ہر بالٹی میں 5 لیٹر پانی ہے تو وہ ہر روز کتنے لیٹر پانی حاصل کرتا ہے؟,55,"

Baldu ہر صبح 5 بالٹیاں اور ہر دوپہر 6 بالٹیاں بھرتا ہے۔ ہر بالٹی میں 5 لیٹر پانی ہے۔ ہر دن کے لیے کل پانی کی مقدار یوں حاصل کی جاتی ہے:

1. **صبح کا پانی**:  
   $ 5 \text{ بالٹیاں} \times 5 \text{ لیٹر/بالٹی} = 25 \text{ لیٹر} $

2. **دوپہر کا پانی**:  
   $ 6 \text{ بالٹیاں} \times 5 \text{ لیٹر/بالٹی} = 30 \text{ لیٹر} $

3. **کل پانی**:  
   $ 25 \text{ لیٹر} + 30 \text{ لیٹر} = 55 \text{ لیٹر} $

**جواب**: 55 لیٹر  
Baldu ہر روز 55 لیٹر پانی حاصل کرتا ہے۔",True
جان کام پر ایک ایوارڈ جیتتا ہے، جس میں 5000 ڈالر کا ایک بار کا مالی انعام اور تنخواہ میں 5 فیصد اضافہ شامل ہے۔ اگر وہ ہر ہفتے 2000 ڈالر کماتا ہے اور اسے یہ ایوارڈ سال کے پہلے دن ملا، تو اس نے اس سال کل کتنی رقم کمائی؟,114200,"

جان کے کل کمائی کا حساب یوں کیا جاتا ہے:

1. **تنخواہ کا اضافہ (5%)**  
   جان کی ہفتہ وار تنخواہ $2000 ہے۔  
   تنخواہ میں 5% اضافہ کیا جاتا ہے:  
   $$
   5\% \text{ کا } 2000 = 0.05 \times 2000 = 100
   $$  
   نئی تنخواہ:  
   $$
   2000 + 100 = 2100 \text{ ڈالر ہفتہ وار}
   $$

2. **سالانہ تنخواہ**  
   ایک سال میں 52 ہفتوں کے لیے تنخواہ:  
   $$
   52 \times 2100 = 109200 \text{ ڈالر}
   $$

3. **ایوارڈ کا ایک بار مالی انعام**  
   ایوارڈ کے ذریعے ایک بار کا مالی انعام $5000 ہے۔

4. **کل کمائی**  
   سالانہ تنخواہ اور ایوارڈ کے مالی انعام کا مجموعہ:  
   $$
   109200 + 5000 = 114200
   $$

**جواب**:  
جان نے اس سال کل $114200 کمائی۔  
$$
\boxed{114200}
$$",True
جوسی اپنے 10 ایکڑ کے کھیت میں انگور اگاتی ہیں۔ ہر ایکڑ میں سالانہ 5 ٹن انگور پیدا ہوتے ہیں، اور ہر ٹن انگور سے 2 بیرل شراب بنتی ہے۔ اس کا کھیت سالانہ کتنے بیرل شراب پیدا کرتا ہے؟,100,"

Josie کے 10 ایکڑ کے کھیت میں سالانہ پیداوار کا حساب یوں کیا جاتا ہے:

1. **کل انگور کی پیداوار**:  
   ہر ایکڑ سے 5 ٹن انگور پیدا ہوتے ہیں۔  
   10 ایکڑ کے کھیت میں کل پیداوار = $ 10 \times 5 = 50 $ ٹن۔

2. **کل شراب کی پیداوار**:  
   ہر ٹن انگور سے 2 بیرل شراب بنتی ہے۔  
   50 ٹن انگور سے کل شراب = $ 50 \times 2 = 100 $ بیرل۔

**جواب**:  
Josie کا کھیت سالانہ **100 بیرل شراب** پیدا کرتا ہے۔

$$
\boxed{100}
$$",True
کارل کا پسندیدہ کھانا پنیر ہے۔ اس ہفتے اس نے ہر روز دوپہر کے کھانے میں ایک سینڈوچ کھایا اور ہر سینڈوچ پر پنیر کے 2 سلائس استعمال کیے۔ ہفتے میں 3 دن اس نے ناشتے میں پنیر اور انڈے کے آملیٹ کھائے اور ہر آملیٹ میں سینڈوچ سے ایک سلائس زیادہ استعمال کیا۔ اس نے ہفتے کے کئی رات کے کھانوں کے لیے میکرونی اور پنیر کی ایک بڑی ڈش بنائی اور اس میں پنیر کے 8 سلائس استعمال کیے۔ اس نے پنیر کے کل کتنے سلائس استعمال کیے؟,31,"

کارل نے ہفتے میں پنیر کے کل 31 سلائس استعمال کیے۔ یہاں تفصیلات کا جائزہ لیا گیا ہے:

1. **دپہر کے کھانے (لچھن):**  
   ہر دن 1 سینڈوچ کھایا، جس میں 2 سلائس پنیر استعمال ہوا۔  
   $ 7 \text{ دن} \times 2 \text{ سلائس} = 14 \text{ سلائس} $

2. **صبح کے کھانے (آملیٹ):**  
   3 دنوں میں پنیر اور انڈے کا آملیٹ کھایا، جس میں ہر آملیٹ میں 1 سلائس زیادہ پنیر استعمال ہوا (سینڈوچ کے 2 سلائس سے)۔  
   $ 3 \text{ دن} \times 3 \text{ سلائس} = 9 \text{ سلائس} $

3. **رات کے کھانے (میکرونی اور پنیر):**  
   ایک بڑی ڈش میں 8 سلائس پنیر استعمال ہوا۔  
   $ 8 \text{ سلائس} $

**کل استعمال شدہ پنیر کے سلائس:**  
$ 14 + 9 + 8 = 31 $

**جواب:**  
$$
\boxed{31}
$$",True
جینیٹ کے پاس 22 سبز قلم اور 10 پیلے قلم تھے۔ پھر اس نے نیلے قلموں کے 6 تھیلے اور سرخ قلموں کے 2 تھیلے خریدے۔ نیلے رنگ کے ہر تھیلے میں 9 قلم اور سرخ رنگ کے ہر تھیلے میں 6 قلم تھے۔ اب جینیٹ کے پاس کل کتنے قلم ہیں؟,98,"

جینیٹ کے پاس 22 سبز قلم اور 10 پیلے قلم تھے۔ اس کے علاوہ وہ نیلے رنگ کے 6 تھیلے اور سرخ رنگ کے 2 تھیلے خریدے۔ نیلے رنگ کے ہر تھیلے میں 9 قلم اور سرخ رنگ کے ہر تھیلے میں 6 قلم تھے۔

پہلے ہم جینیٹ کے پاس موجود قلموں کی تعداد کا پتہ لگاتے ہیں:
- سبز قلموں کی تعداد = 22
- پیلے قلموں کی تعداد = 10
- کل قلموں کی تعداد = 22 + 10 = 32

اب ہم خریدے گئے قلموں کی تعداد کا پتہ لگاتے ہیں:
- نیلے رنگ کے تھیلوں کی تعداد = 6
- سرخ رنگ کے تھیلوں کی تعداد = 2
- کل تھیلوں کی تعداد = 6 + 2 = 8

نیلے رنگ کے قلموں کی تعداد:
- ہر تھیلے میں 9 قلم = 6 × 9 = 54

سرخ رنگ کے قلموں کی تعداد:
- ہر تھیلے میں 6 قلم = 2 × 6 = 12

خریدے گئے قلموں کی کل تعداد:
- کل خریدے گئے قلموں کی تعداد = 54 + 12 = 66

اب جینیٹ کے پاس کل قلموں کی تعداد کا پتہ لگاتے ہیں:
- کل قلموں کی تعداد = 32 + 66 = 98

جواب: 98",True
برنلی مسٹر برٹ کی ریاضی کی کلاس میں ہے۔ مسٹر برٹ ہر سمسٹر میں چھ ٹیسٹ لیتے ہیں۔ وہ طلباء کو ہر سمسٹر میں  اوسط نکالتےوقت سب سے کم اسکور ہٹانے کی اجازت دیتے ہیں۔ اگر برنلی کے پہلے پانچ ٹیسٹوں میں اسکور 89، 71، 92، 100 اور 86 ہیں، تو 93 کی اوسط حاصل کرنے کے لیے اسے چھٹے ٹیسٹ میں کتنا اسکور کرنا ہوگا؟,98,"

### مسئلہ کا تجزی",False
مائیکل کو سائیکل چلانا بہت پسند ہے۔ وہ ہر ہفتے کم از کم 5 بار سائیکل چلاتا ہے اور ہر بار 25 کلومیٹر کا فاصلہ طے کرتا ہے۔ اس نے یہ چار ہفتوں تک جاری رکھا، اور پھر اس نے فیصلہ کیا کہ وہ صرف ہفتے میں 2 بار سائیکل چلائےگا ، لیکن ہر بار 60 کلومیٹر کا سفر کرے گا، اور اس نے یہ 3 ہفتوں تک کیا۔ مجموعی طور پر مائیکل نے کتنے کلومیٹر کا سفر کیا؟,860,"

میک کے ذریعہ کل کا سفر یہ ہے:

1. پہلے 4 ہفتوں کے لیے:
   - ہر ہفتے 5 بار سائیکل چلاتا ہے۔
   - ہر بار 25 کلومیٹر کا سفر کرتا ہے۔
   - 4 ہفتوں میں 25 کلومیٹر کا سفر کرتا ہے: $25 \times 4 = 100$ کلومیٹر

2. اگلے 3 ہفتوں کے لیے:
   - ہر ہفتے 2 بار سائیکل چلاتا ہے۔
   - ہر بار 60 کلومیٹر کا سفر کرتا ہے۔
   - 3 ہفتوں میں 60 کلومیٹر کا سفر کرتا ہے: $60 \times 3 = 180$ کلومیٹر

3. مجموعی طور پر:
   - $100 + 180 = 280$ کلومیٹر

میک نے کل 280 کلومیٹر کا سفر کیا۔

**جواب: 280 کلومیٹر**",False
جو کے ہالووین کینڈی والے بیگ میں 25 چاکلیٹ بارز اور 80 کینڈی والے سیب ہیں۔ ہر چاکلیٹ بار کا وزن ہر کینڈی والے سیب سے دوگنا ہے۔ اگر ہر چاکلیٹ بار کا وزن 40 گرام ہے، تو جو کے کینڈی کے بیگ کا کل وزن گرام میں کتنا ہوگا؟,2600,"

ہالووین کینڈی والے بیگ میں 25 چاکلیٹ بارز اور 80 کینڈی والے سیب ہیں۔ ہر چاکلیٹ بار کا وزن 40 گرام ہے اور ہر چاکلیٹ بار کا وزن ہر کینڈی والے سیب سے دوگنا ہے۔

1. ہر کینڈی والے سیب کا وزن:
$$
\frac{40 \text{ گرام}}{2} = 20 \text{ گرام}
$$

2. چاکلیٹ بارز کا کل وزن:
$$
25 \times 40 = 1000 \text{ گرام}
$$

3. کینڈی والے سیبوں کا کل وزن:
$$
80 \times 20 = 1600 \text{ گرام}
$$

4. بیگ کا کل وزن:
$$
1000 + 1600 = 2600 \text{ گرام}
$$

### ✅ جواب: 2600 گرام",True
روز پیر کو ایک دکان پر گئی اور 4 کیک خریدے۔ منگل کو وہ ایک دوسری دکان پر گئی اور اس سے تین گنا زیادہ کیک خریدے۔ بدھ کو وہ ایک اور دکان پر گئی اور منگل کی تعداد سے پانچ گنا زیادہ کیک خریدے۔ تینوں دنوں میں ملا کر اس نے کل کتنے کیک خریدے؟,76,"

چندو نے تینوں دنوں میں ملا کر کل 76 کیک خریدے۔

تینوں دنوں میں ملا کر چندو نے کل کیک کی تعداد کا حساب یوں کیا جاتا ہے:

- روز پیر کو چندو نے 4 کیک خریدے۔
- منگل کو چندو نے 4 × 3 = 12 کیک خریدے۔
- بدھ کو چندو نے 12 × 5 = 60 کیک خریدے۔

تینوں دنوں میں ملا کر چندو نے کل کیک کی تعداد:
$$
4 + 12 + 60 = 76
$$

چندو نے تینوں دنوں میں ملا کر 76 کیک خریدے۔",True
بیس درجن کپوں کی قیمت، 6000 ڈالر فی عدد کے حساب سے فروخت ہونے والی آدھا درجن پلیٹوں کی کل قیمت سے 1200 ڈالر کم ہے۔ ہر کپ کی قیمت کا حساب لگائیں۔,145,"

ہر کپ کی قیمت کا حساب لگانے کے لیے، ہمیں دی گئی معلومات کو سمجھنا اور اس کے مطابق حساب کی ضرورت ہے۔

### معلومات کا جائزہ:
- بیس درجن کپوں کی قیمت: 20 درجن کپ = 20 × 12 = 240 کپ
- آدھا درجن پلیٹ: 6 پلیٹ
- ہر پلیٹ کی قیمت: $6000
- بیس درجن کپوں کی قیمت: آدھا درجن پلیٹوں کی کل قیمت سے $1200 کم

### قیمتیں کا حساب:
- 6 پلیٹوں کی کل قیمت: $6000 × 6 = $36,000
- بیس درجن کپوں کی قیمت: $36,000 − $1200 = $34,800

### ہر کپ کی قیمت:
- 240 کپ کی کل قیمت: $34,800
- ہر کپ کی قیمت: $34,800 ÷ 240 = $145

### جواب:
ہر کپ کی قیمت $145 ہے، اس لیے جواب ہے \boxed{145} ڈالر۔",True
سارہ اپنے لیے ایک نئی جیکٹ اور جوتوں کے دو جوڑے خریدنا چاہتی ہے۔ جیکٹ کی قیمت 30 ڈالر ہے اور جوتوں کے ہر جوڑے کی قیمت 20 ڈالر ہے۔ سارہ نے پڑوسیوں کے بچوں کی 4 بار دیکھ بھال کی، جس سے اسے ہر بار 5 ڈالر ملے۔ اس کے والدین اسے لان کی گھاس کاٹنے پر ہر بار 4 ڈالر دیتے ہیں۔ اگر بچوں کی دیکھ بھال شروع کرنے سے پہلے سارہ کے پاس 10 ڈالر جمع تھے، تو اسے جیکٹ اور جوتے خریدنے کے لیے کتنی بار لان کی گھاس کاٹنی پڑے گی؟,10,"

### مسئلہ کا حل

سارہ کو ایک جیکٹ اور دو جوڑے جوتوں کی خریداری کے لیے کل 70 ڈالر کی ضرورت ہے۔

- جیکٹ کی قیمت: $30  
- جوتوں کا ہر جوڑا: $20  
- دو جوڑے جوتوں کی کل قیمت: $20 × 2 = $40  
- کل ضرورت: $30 (جیکٹ) + $40 (دو جوڑے جوتے) = **$70**

سارہ کے پاس پہلے سے 10 ڈالر تھے، اور اس نے چار مرتبہ بچوں کی دیکھ بھال کی، جس سے اسے ہر مرتبہ 5 ڈالر ملا، یعنی کل:  
- بچوں کی دیکھ بھال سے کل آمدنی: $5 × 4 = $20  
- اب تک کل کا پیسہ: $10 (ابتدائی) + $20 (بچوں کی دیکھ بھال) = $30

اب، سارہ کو باقی 40 ڈالر کے لیے لان کی گھاس کاٹنا ہوگا، جس سے اسے ہر بار 4 ڈالر ملتے ہیں۔

- کل ضرورت: $70  
- اب تک کا پیسہ: $30  
- باقی ضرورت: $70 - $30 = $40  
- گھاس کاٹنے کی ضرورت: $40 ÷ $4 = **10 مرتبہ**

### جواب
$$
\boxed{10}
$$",False
جیری کے پاس مرغیوں کا ایک جھنڈ ہے۔ سرخ مرغیاں روزانہ 3 انڈے دیتی ہیں، اور سفید مرغیاں روزانہ 5 انڈے دیتی ہیں۔ جیری ہر روز 42 انڈے جمع کرتا ہے۔ اگر اس کے پاس سرخ مرغیوں سے دو زیادہ سفید مرغیاں ہیں، تو اس کے پاس کتنی سرخ مرغیاں ہیں؟,4,"

جیری کے پاس مرغیوں کا ایک جھنڈ ہے، جس میں سرخ مرغیاں اور سفید مرغیاں ہیں۔ ہر روز سرخ مرغیاں 3 انڈے دیتی ہیں اور سفید مرغیاں 5 انڈے دیتی ہیں۔ جیری ہر روز 42 انڈے جمع کرتا ہے۔ سفید مرغیوں کی تعداد سرخ مرغیوں سے دو زیادہ ہے۔

ہمیں سرخ مرغیوں کی تعداد پر غور کرنا ہے۔

### مساوات کا قیام

ہمیں چند متغیرات متعین کرنا ہیں:
- سرخ مرغیوں کی تعداد: $ R $
- سفید مرغیوں کی تعداد: $ R + 2 $

ہر روز کل انڈوں کی تعداد:
- سرخ مرغیوں کے انڈوں کی تعداد: $ 3R $
- سفید مرغیوں کے انڈوں کی تعداد: $ 5(R + 2) $

کل انڈوں کی تعداد: $ 3R + 5(R + 2) = 42 $

### مساوات کا حل

$$
3R + 5(R + 2) = 42
$$

$$
3R + 5R + 10 = 42
$$

$$
8R + 10 = 42
$$

$$
8R = 32
$$

$$
R = 4
$$

### نتیجہ

جیری کے پاس $\boxed{4}$ سرخ مرغیاں ہیں۔",True
گیری کو مقامی پارک کے کنارے چہل قدمی کرنا پسند ہے، جو 1.5 میل چوڑا اور 6 میل لمبا ایک مستطیل ہے۔ اگر وہ 3 میل فی گھنٹہ کی رفتار سے چلے، تو اسے چلنے میں کتنے گھنٹے لگیں گے؟,5,"

پارک کی شکل مستطیل ہے، جس کی لمبائی 6 میل اور چوڑائی 1.5 میل ہے۔ اس کا کل گردشی مسافت (پیریمیٹر) درج ذیل طریقے سے گھومتا ہے:

$$
\text{پیریمیٹر} = 2 \times (\text{لمبائی} + \text{چوڑائی}) = 2 \times (6 + 1.5) = 2 \times 7.5 = 15 \, \text{میل}
$$

جیسا کہ دیا گیا ہے کہ چہل قدمی کی رفتار 3 میل فی گھنٹہ ہے، اس لیے 15 میل کے فاصلے کو چلنے کے لیے درکار وقت درج ذیل طریقے سے نکالا جا سکتا ہے:

$$
\text{وقت} = \frac{\text{مسافت}}{\text{رفتار}} = \frac{15 \, \text{میل}}{3 \, \text{میل فی گھنٹہ}} = 5 \, \text{گھنٹے}
$$

### جواب:
$$
\boxed{5}
$$",True
ڈالر اسٹور پر، سلوین نے 100 گاہکوں کو اسٹور میں داخل ہوتے ہوئے گنا۔ اگلے دن، اس نے پہلے دن کے مقابلے میں 50 زیادہ گاہک گنے۔ اگر تیسرے دن تک گاہکوں کی کل تعداد 500 تھی، تو اس نے تیسرے دن کتنے گاہک گنے؟,250,"

### مسئلہ کا تجزیہ

سلوین نے تین دنوں کے دوران مجموعی طور پر 500 گاہکوں کی تعداد گنی۔

- پہلے دن: 100 گاہکوں کی تعداد گنی گئی۔
- دوسرے دن: پہلے دن کی تعداد سے 50 زیادہ گاہکوں کی تعداد گنی گئی۔
- تیسرے دن: گاہکوں کی تعداد نامعلوم ہے، جو ہمیں یہاں پر ڈھونڈنا ہے۔

### مجموعی تعداد کی تعریف

تین دنوں کے دوران گاہکوں کی مجموعی تعداد 500 ہے۔ اس کو ریاضی کی ایک سادہ مساوات میں لکھا جا سکتا ہے:

$$
\text{پہلے دن} + \text{دوسرے دن} + \text{تیسرے دن} = 500
$$

$$
100 + (100 + 50) + x = 500
$$

$$
250 + x = 500
$$

$$
x = 250
$$

### نتیجہ

تیسرے دن سلوین نے 250 گاہکوں کی تعداد گنی۔

### جواب",True
جیری کے پاس دو تالاب ہیں، اور دونوں سے 4 گیلن فی منٹ کی رفتار سے پانی رس رہا ہے۔ چار منٹ پہلے، بڑے تالاب میں چھوٹے تالاب سے دوگنا پانی تھا۔ اب بڑے تالاب میں چھوٹے تالاب سے چار گنا زیادہ پانی ہے۔ اس وقت چھوٹے تالاب میں کتنا پانی ہے؟,8,"

### مساله کا تجزیہ

جیری کے پاس دو تالاب ہیں: بڑا اور چھوٹا۔ دونوں تالاب سے ہر منٹ 4 گیلن پانی کی رفتار سے نکلتا ہے۔ چار منٹ پہلے، بڑے تالاب میں چھوٹے تالاب سے دو گنا زیادہ پانی تھا۔ اور اب، بڑے تالاب میں چھوٹے تالاب سے چار گنا زیادہ پانی ہے۔

ہمیں چھوٹے تالاب میں موجود پانی کی مقدار معلوم کرنی ہے۔

---

### مفروضات

ہم چھوٹے تالاب میں موجود پانی کی مقدار کو $ S $ گالن کے طور پر نشان زد کرتے ہیں۔

چونکہ چار منٹ پہلے سے پانی کی رفتار 4 گالن فی منٹ ہے، تو چار منٹ پہلے چھوٹے تالاب میں موجود پانی کی مقدار ہو گی:

$$
S + 4 \times 4 = S + 16
$$

اسی طرح، بڑے تالاب میں موجود پانی کی مقدار چار منٹ پہلے ہو گی:

$$
B + 16
$$

چونکہ چار منٹ پہلے بڑے تالاب میں چھوٹے تالاب سے دو گنا زیادہ پانی تھا، ہم یہ تعلق لکھ سکتے ہیں:

$$
B + 16 = 2(S + 16)
$$

اب، چونکہ اب بڑے تالاب میں چھوٹے تالاب سے چار گنا زیادہ پانی ہے، ہم یہ تعلق لکھ سکتے ہیں:

$$
B = 4S
$$

---

### مساوات کا حل

ہم دونوں تعلقات کو استعمال کر کے $ S $ کو نکال سکتے ہیں۔

پہلی مساوات:

$$
B + 16 = 2(S + 16)
$$

دوسری مساوات:

$$
B = 4S
$$

دوسری مساوات کو پہلی مساوات میں استعمال کرتے ہوئے:

$$
4S + 16 = 2(S + 16)
$$

مینوں سے:

$$
4S + 16 = 2S + 32
$$

$$
4S - 2S = 32 - 16
$$

$$
2S = 16
$$

$$
S = 8
$$

---

### جواب

چھوٹے تالاب میں موجود پانی کی مقدار ہے:

$$
\boxed{8}
$$

گالن۔",True
لوری 320 ڈالر کے جوتوں کا ایک جوڑا اور اس سے ملتا جلتا 32 ڈالر کا ایک بیلٹ خریدنا چاہتی ہے۔ اسے اپنی پارٹ ٹائم نوکری سے 8 ڈالر فی گھنٹہ ملتے ہیں۔ یہ خریداری کرنے کے لیے اسے کتنے گھنٹے کام کرنا پڑے گا؟,44,"

لوری کو 320 ڈالر کے جوتوں اور 32 ڈالر کے بیلٹ کی خریداری کے لیے کل 352 ڈالر کی ضرورت ہے۔ وہ 8 ڈالر فی گھنٹہ کمانے والی ہے۔ چونکہ 8 × 44 = 352، لہٰذا لوری کو 44 گھنٹے کام کرنا پڑے گا۔

**جواب:** 44 گھنٹے",False
جینیٹ نے 2000 ڈالر قرض لیا اور وعدہ کیا کہ وہ اسے 10 فیصد اضافی رقم کے ساتھ واپس کرے گی۔ اگر وہ 12 مہینوں تک ہر ماہ 165 ڈالر ادا کرے گی تو اس وقت جینیٹ کا باقی بیلنس کتنا ہوگا؟,220,"

جینیٹ نے 2000 ڈالر قرض لیا اور اسے 10% اضافی رقم کے ساتھ واپس کرنے کا وعدہ کیا ہے۔ اسے 12 مہینوں تک ہر ماہ 165 ڈالر ادا کرنے ہیں۔

### قرض کی کل مقدار:
2000 ڈالر + 10% اضافی رقم =  
2000 ڈالر + (2000 ڈالر × 0.10) =  
2000 ڈالر + 200 ڈالر = **2200 ڈالر**

### 12 مہینوں میں ادا کردہ کل رقم:
165 ڈالر/ماہ × 12 مہینے = **1980 ڈالر**

### باقی بیلنس:
2200 ڈالر - 1980 ڈالر = **220 ڈالر**

### جواب:
جینیٹ کا باقی بیلنس **220 ڈالر** ہوگا۔",True
گلدان میں 4 گلاب ہیں۔ گلابوں کی تعداد سے 7 زیادہ ڈیلیے(Dahlias) ہیں۔ گلدان میں کل کتنے پھول ہیں؟,15,"

گلدان میں 4 گلاب ہیں۔ گلابوں کی تعداد سے 7 زیادہ ڈیلیے ہیں، یعنی ڈیلیوں کی تعداد 4 + 7 = 11 ہے۔

کل پھولوں کی تعداد = گلابوں کی تعداد + ڈیلیوں کی تعداد  
= 4 + 11 = 15

گلدان میں کل 15 پھول ہیں۔

**جواب:** 15",True
ایڈرین کی عمر ہیریئٹ کی عمر سے تین گنا ہے، اور ہیریئٹ کی عمر زیک کی عمر کا نصف ہے۔ اگر ہیریئٹ کی موجودہ عمر 21 سال ہے، تو تین سال بعد ان تینوں کی اوسط عمر معلوم کریں۔,45,"

### مسئلہ کا تجزیہ

ہیریئٹ کی موجودہ عمر 21 سال ہے۔ ہمارے پاس ہیریئٹ، ایڈرین اور زیک کی عمروں کے درمیان تعلقات کا معلومات ہے:

1. ایڈرین کی عمر ہیریئٹ کی عمر کا تین گنا ہے۔  
2. ہیریئٹ کی عمر زیک کی عمر کا نصف ہے۔  
3. ہیریئٹ کی موجودہ عمر 21 سال ہے۔

### معلومات کا استعمال

ہیریئٹ کی موجودہ عمر 21 سال ہے۔  
اگر ہیریئٹ کی عمر زیک کی عمر کا نصف ہے، تو زیک کی عمر 2 × 21 = 42 سال ہے۔  
اگر ایڈرین کی عمر ہیریئٹ کی عمر کا تین گنا ہے، تو ایڈرین کی عمر 3 × 21 = 63 سال ہے۔

### تین سال بعد کی عمریں

تین سال بعد ہر شخص کی عمر اس کی موجودہ عمر میں 3 سال اضافہ کر کے معلوم کی جا سکتی ہے۔

- ایڈرین کی عمر: 63 + 3 = 66 سال  
- ہیریئٹ کی عمر: 21 + 3 = 24 سال  
- زیک کی عمر: 42 + 3 = 45 سال  

### اوسط عمر کی حساب کتاب

تین سال بعد ان تینوں کی اوسط عمر کا حساب کتاب یوں کیا جاتا ہے:

$$
\text{اوسط عمر} = \frac{\text{ایڈرین کی عمر} + \text{ہیریئٹ کی عمر} + \text{زیک کی عمر}}{3}
$$

$$
= \frac{66 + 24 + 45}{3} = \frac{135}{3} = 45
$$

### جواب

تین سال بعد ان تینوں کی اوسط عمر ہے:

$$
\boxed{45}
$$",True
چار طلباء نے ایک بورڈ گیم میں مجموعی طور پر 251 پوائنٹس حاصل کیے۔ نعومی نے 68 پوائنٹس حاصل کیے۔ یوری نے نعومی کے پوائنٹس کے نصف سے 10 زیادہ پوائنٹس حاصل کیے اور بریانا نے نعومی سے 17 پوائنٹس زیادہ حاصل کیے۔ جوجو نے کتنے پوائنٹس حاصل کیے؟,54,"

چار طلباء نے ایک بورڈ گیم میں مجموعی طور پر 251 پوائنٹس حاصل کیے۔ یہاں ہر طالب علم کے حاصل کردہ پوائنٹس کا مجموعہ تلاش کرنے کے لیے مزید تفصیلات دی گئی ہیں:

1. **نعومی** نے 68 پوائنٹس حاصل کیے۔
2. **یوری** نے نعومی کے پوائنٹس کے نصف سے 10 زیادہ پوائنٹس حاصل کیے۔ نعومی کے پوائنٹس کا نصف 34 ہے۔ اس لیے یوری کے حاصل کردہ پوائنٹس 34 + 10 = 44 ہیں۔
3. **بریانا** نے نعومی سے 17 پوائنٹس زیادہ حاصل کیے۔ اس لیے بریانا کے حاصل کردہ پوائنٹس 68 + 17 = 85 ہیں۔
4. **جوجو** کے حاصل کردہ پوائنٹس کا تخمینہ لگانا ہے۔ مجموعی طور پر 251 پوائنٹس حاصل کیے گئے ہیں۔ یہ پوائنٹس چاروں طلباء کے حاصل کردہ پوائنٹس کے مجموعے سے حاصل کیے گئے ہیں۔

$$
\text{جوجو کے حاصل کردہ پوائنٹس} = 251 - (68 + 44 + 85)
$$

$$
\text{جوجو کے حاصل کردہ پوائنٹس} = 251 - 197 = 54
$$

### جواب:
جوجو نے **54 پوائنٹس** حاصل کیے۔",True
کارمین کو ایک کراس ورڈ پزل حل کرنے میں 10 منٹ اور ایک سوڈوکو پزل حل کرنے میں 5 منٹ لگتے ہیں۔ ہفتے کے آخر میں اس نے 3 کراس ورڈ پزل اور 8 سوڈوکو پزل حل کیے۔ اس نے ان کھیلوں میں کتنا وقت صرف کیا؟,70,"

کارمین کو ہر کراس ورڈ پزل کے لیے 10 منٹ اور ہر سوڈوکو پزل کے لیے 5 منٹ لگتے ہیں۔ 3 کراس ورڈ پزل اور 8 سوڈوکو پزل کو حل کرنے کے لیے کل وقت کا حساب یوں ہوگا:

1. **کراس ورڈ پزل کا وقت**:  
   10 منٹ/پزل × 3 پزل = **30 منٹ**

2. **سوڈوکو پزل کا وقت**:  
   5 منٹ/پزل × 8 پزل = **40 منٹ**

3. **کل وقت**:  
   30 منٹ + 40 منٹ = **70 منٹ**

جواب: کارمین نے ان کھیلوں میں کل **70 منٹ** وقت صرف کیا۔  
**70 منٹ**",True
